cohort_order,row,SampleID,true_category,input_target_logit,baseline_target_logit,logit_difference,convergence_delta,absolute_delta,relative_delta
31,2597,Merged04:559738,Benign,4.347000598907471,-3.0929670333862305,7.439967632293701,0.03735780715942383,0.03735780715942383,0.005021232484570181
32,2652,Merged04:589186,Benign,5.065335273742676,-3.117213010787964,8.18254828453064,0.07756614685058594,0.07756614685058594,0.009479460939720592
33,2697,Merged27:321910,Benign,4.256458759307861,-3.0920403003692627,7.348499059677124,0.07492780685424805,0.07492780685424805,0.010196341626468168
34,2726,Merged50:114265,Benign,4.751879692077637,-3.0872323513031006,7.839112043380737,0.23488712310791016,0.23488712310791016,0.029963485890758042
35,2778,Merged25:188810,Benign,5.113043308258057,-3.0920403003692627,8.20508360862732,0.2028512954711914,0.2028512954711914,0.02472263600798672
36,2823,Merged16:95022,Benign,3.7899885177612305,-3.1295266151428223,6.919515132904053,0.17547273635864258,0.17547273635864258,0.025359108693067976
37,2851,Merged32:115301,Benign,3.7518317699432373,-3.102964401245117,6.8547961711883545,-0.02969980239868164,0.02969980239868164,0.004332703942899713
38,2885,Merged17:243093,Benign,4.332392692565918,-3.1274092197418213,7.459801912307739,0.34611082077026367,0.34611082077026367,0.04639678437026915
39,2895,Merged29:94303,Benign,5.095053195953369,-3.1295266151428223,8.224579811096191,0.02245044708251953,0.02245044708251953,0.002729677089670953
40,2931,Merged04:36240,Benign,5.1298980712890625,-3.095566749572754,8.225464820861816,0.04913806915283203,0.04913806915283203,0.00597389572783847
41,3214,Merged63:173833,Benign,3.229379415512085,-3.0975780487060547,6.32695746421814,0.025117874145507812,0.025117874145507812,0.003969976768069166
42,3284,Merged26:787306,Benign,5.144627094268799,-3.092195987701416,8.236823081970215,0.0195770263671875,0.0195770263671875,0.0023767690737512785
43,3385,Merged61:504592,Benign,3.2939343452453613,-3.1011242866516113,6.395058631896973,0.009123802185058594,0.009123802185058594,0.0014266956270817162
44,3480,Merged61:21953,Benign,4.888058662414551,-3.108447790145874,7.996506452560425,0.07532882690429688,0.07532882690429688,0.0094202171099577
45,3481,Merged41:5573,Benign,4.124026298522949,-3.111534595489502,7.235560894012451,0.3109455108642578,0.3109455108642578,0.042974624278481366
46,3528,Merged04:305198,Benign,2.58616042137146,-3.1102781295776367,5.696438550949097,0.017835140228271484,0.017835140228271484,0.0031309282227401417
47,3650,Merged27:394150,Benign,2.481812000274658,-3.1283273696899414,5.6101393699646,-0.14860820770263672,0.14860820770263672,0.02648921852071109
48,3686,Merged53:364682,Benign,4.988343238830566,-3.092195987701416,8.080539226531982,0.11944580078125,0.11944580078125,0.014781909651407498
49,3800,Merged07:576402,Benign,4.557574272155762,-3.0939362049102783,7.65151047706604,0.24109363555908203,0.24109363555908203,0.03150928647117648
50,3858,Merged05:388684,Benign,4.8282551765441895,-3.092195987701416,7.9204511642456055,-0.018016815185546875,0.018016815185546875,0.002274720822328675
51,4001,Merged28:542388,Benign,4.711035251617432,-3.086655616760254,7.7976908683776855,0.1451549530029297,0.1451549530029297,0.018615120226371486
52,4135,Merged53:52609,Benign,4.873256683349609,-3.086655616760254,7.959912300109863,0.18956565856933594,0.18956565856933594,0.023815043611312092
53,4206,Merged11:862886,Benign,2.702221393585205,-3.117213010787964,5.819434404373169,-0.05487966537475586,0.05487966537475586,0.009430412229325082
54,4221,Merged46:81325,Benign,3.154691696166992,-3.1102781295776367,6.264969825744629,0.0009875297546386719,0.0009875297546386719,0.000157627216428181
55,4228,Merged14:473927,Benign,5.077019691467285,-3.1102781295776367,8.187297821044922,0.10692310333251953,0.10692310333251953,0.013059632820206024
56,4321,Merged26:475416,Benign,3.7557156085968018,-3.0929670333862305,6.848682641983032,-0.10136556625366211,0.10136556625366211,0.014800739288499397
57,4366,Merged55:361396,Benign,3.3835082054138184,-3.1102781295776367,6.493786334991455,-0.05397367477416992,0.05397367477416992,0.00831158772245637
58,4497,Merged03:78841,Benign,4.032107353210449,-3.0929670333862305,7.12507438659668,0.022991180419921875,0.022991180419921875,0.0032267986511371294
59,4511,Merged04:497656,Benign,2.803583860397339,-3.1087281703948975,5.912312030792236,0.14427566528320312,0.14427566528320312,0.02440257965611306
60,4645,Merged24:741808,Benign,5.395838737487793,-3.062047243118286,8.457885980606079,-0.18375682830810547,0.18375682830810547,0.021726094289927722
61,4963,Merged30:177652,Benign,4.477863311767578,-3.0725107192993164,7.5503740310668945,0.025095462799072266,0.025095462799072266,0.0033237376977370997
62,5011,Merged56:311308,Benign,5.079514980316162,-3.108447790145874,8.187962770462036,0.14421844482421875,0.14421844482421875,0.017613471002150233
63,5076,Merged62:553102,Benign,4.173778533935547,-3.0920403003692627,7.26581883430481,0.0665287971496582,0.0665287971496582,0.009156407373598333
64,5095,Merged56:72036,Benign,4.632467269897461,-3.0872323513031006,7.7196996212005615,-0.11651325225830078,0.11651325225830078,0.015092977444138006
65,5097,Merged44:138292,Benign,2.7887158393859863,-3.102964401245117,5.8916802406311035,0.1926579475402832,0.1926579475402832,0.03270000062319168
66,5122,Merged10:696710,Benign,4.663009166717529,-3.0929670333862305,7.75597620010376,0.07790803909301758,0.07790803909301758,0.010044904352849267
67,5447,Merged55:208169,Benign,3.0211894512176514,-3.0929670333862305,6.114156484603882,0.2020726203918457,0.2020726203918457,0.03304995887833208
68,5554,Merged03:209805,Benign,3.922389030456543,-3.114764451980591,7.037153482437134,-0.07092094421386719,0.07092094421386719,0.010078072673967823
69,5574,Merged45:212237,Benign,4.605053901672363,-3.114764451980591,7.719818353652954,-0.06985330581665039,0.06985330581665039,0.0090485685823937
70,5659,Merged43:542566,Benign,4.294978618621826,-3.1283273696899414,7.423305988311768,-0.011517047882080078,0.011517047882080078,0.0015514715276743324
71,5663,Merged38:420173,Benign,4.339045524597168,-3.111534595489502,7.45058012008667,0.3685035705566406,0.3685035705566406,0.04945971516542177
72,5856,Merged33:427541,Benign,2.76098895072937,-3.1011242866516113,5.8621132373809814,0.02789020538330078,0.02789020538330078,0.004757704986906957
73,5886,Merged42:796256,Benign,5.206686019897461,-3.118527889251709,8.32521390914917,-0.09735107421875,0.09735107421875,0.011693522266348493
74,5921,Merged44:360440,Benign,4.74234676361084,-3.092195987701416,7.834542751312256,-0.10724973678588867,0.10724973678588867,0.013689342210548886
75,5936,Merged59:293906,Benign,4.543762683868408,-3.092195987701416,7.635958671569824,0.3729214668273926,0.3729214668273926,0.04883754389816861
76,5940,Merged16:645386,Benign,5.332153797149658,-3.0646066665649414,8.3967604637146,0.34936046600341797,0.34936046600341797,0.04160657762158743
77,6148,Merged07:69775,Benign,4.684939861297607,-3.0975780487060547,7.782517910003662,-0.15655231475830078,0.15655231475830078,0.020115895211377306
78,6162,Merged23:399568,Benign,4.448741436004639,-3.0725107192993164,7.521252155303955,-0.33280277252197266,0.33280277252197266,0.044248320046986
79,6175,Merged54:179804,Benign,4.859271049499512,-3.092195987701416,7.951467037200928,0.17252016067504883,0.17252016067504883,0.021696645394857765
80,6235,Merged28:117902,Benign,3.178617477416992,-3.111534595489502,6.290152072906494,-0.04742431640625,0.04742431640625,0.007539454667641544
81,6333,Merged22:435301,Benign,4.959240913391113,-3.117213010787964,8.076453924179077,-0.16702556610107422,0.16702556610107422,0.020680557045095922
82,6353,Merged49:77003,Benign,4.071374416351318,-3.0920403003692627,7.163414716720581,-0.014435768127441406,0.014435768127441406,0.002015207648629635
83,6387,Merged45:56791,Benign,4.93238639831543,-3.111534595489502,8.043920993804932,0.04581260681152344,0.04581260681152344,0.005695307903546823
84,6485,Merged02:725314,Benign,3.350255012512207,-3.1087281703948975,6.4589831829071045,-0.0600438117980957,0.0600438117980957,0.009296170944831407
85,6618,Merged39:173451,Benign,4.896485805511475,-3.1283273696899414,8.024813175201416,-0.04219627380371094,0.04219627380371094,0.00525822506798133
86,6622,Merged22:577124,Benign,3.9376845359802246,-3.118527889251709,7.056212425231934,-0.35682106018066406,0.35682106018066406,0.05056835575197916
87,6732,Merged50:533496,Benign,4.90399694442749,-3.092195987701416,7.996192932128906,-0.0942840576171875,0.0942840576171875,0.01179111840065186
88,6773,Merged48:538491,Benign,5.275591850280762,-3.0440099239349365,8.319601774215698,-0.3070802688598633,0.3070802688598633,0.0369104528309965
89,6898,Merged23:240726,Benign,3.8712148666381836,-3.1011242866516113,6.972339153289795,-0.06696128845214844,0.06696128845214844,0.009603848433069086
90,6977,Merged61:585862,Benign,4.47589111328125,-3.1274092197418213,7.603300333023071,-0.06791973114013672,0.06791973114013672,0.008932927566354838
91,7077,Merged30:95847,Benign,3.636528730392456,-3.1147255897521973,6.751254320144653,-0.16399002075195312,0.16399002075195312,0.024290304138392976
92,7132,Merged54:127843,Benign,4.122312545776367,-3.1147255897521973,7.2370381355285645,-0.14659595489501953,0.14659595489501953,0.020256346885245857
93,7156,Merged56:71502,Benign,2.5937960147857666,-3.1295266151428223,5.723322629928589,-0.054996490478515625,0.054996490478515625,0.00960918928297457
94,7169,Merged09:43058,Benign,4.723479270935059,-3.1105635166168213,7.83404278755188,0.008257865905761719,0.008257865905761719,0.0010541001791416413
95,7298,Merged16:329224,Benign,3.880736827850342,-3.1105635166168213,6.991300344467163,0.1493701934814453,0.1493701934814453,0.021365151848991185
96,7315,Merged25:549952,Benign,5.002884864807129,-3.093092918395996,8.095977783203125,0.25168418884277344,0.25168418884277344,0.031087559227860936
97,7350,Merged01:150809,Benign,4.602447509765625,-3.0939362049102783,7.696383714675903,0.05941486358642578,0.05941486358642578,0.007719841654091406
98,7371,Merged02:385322,Benign,4.985410690307617,-3.095566749572754,8.080977439880371,0.08230209350585938,0.08230209350585938,0.010184670619137103
99,7390,Merged05:420046,Benign,2.7349939346313477,-3.108447790145874,5.843441724777222,0.09901809692382812,0.09901809692382812,0.016945167178441082
100,7417,Merged33:285509,Benign,5.042507171630859,-3.0844240188598633,8.126931190490723,-0.012614250183105469,0.012614250183105469,0.0015521541757195303
101,7437,Merged45:34014,Benign,3.319114923477173,-3.0929670333862305,6.412081956863403,0.05867910385131836,0.05867910385131836,0.009151334035665135
102,7561,Merged17:256201,Benign,4.374649524688721,-3.114764451980591,7.4894139766693115,0.09347724914550781,0.09347724914550781,0.012481250126739419
103,7602,Merged28:450670,Benign,4.508659362792969,-3.1283273696899414,7.63698673248291,0.04802894592285156,0.04802894592285156,0.00628899166716721
104,7672,Merged27:106540,Benign,5.177031517028809,-3.1147255897521973,8.291757106781006,-0.0038785934448242188,0.0038785934448242188,0.0004677649616210178
105,7746,Merged08:110842,Benign,5.217032432556152,-3.0498876571655273,8.26692008972168,-0.2925586700439453,0.2925586700439453,0.035389076810804734
106,7794,Merged15:163083,Benign,4.820650100708008,-3.1295266151428223,7.95017671585083,-0.07724285125732422,0.07724285125732422,0.009715865950919013
107,7857,Merged62:497553,Benign,3.6035501956939697,-3.1102781295776367,6.7138283252716064,0.05449247360229492,0.05449247360229492,0.008116453230890506
108,7864,Merged06:450546,Benign,4.695478916168213,-3.118527889251709,7.814006805419922,-0.02803945541381836,0.02803945541381836,0.0035883582023974866
109,7875,Merged63:134116,Benign,4.697286605834961,-3.0939362049102783,7.791222810745239,-0.06513452529907227,0.06513452529907227,0.00835998749891252
110,7997,Merged35:861053,Benign,3.432161808013916,-3.146955966949463,6.579117774963379,0.09822320938110352,0.09822320938110352,0.014929541124022552
111,8047,Merged23:303641,Benign,5.296268939971924,-3.1274092197418213,8.423678159713745,-0.0831756591796875,0.0831756591796875,0.009874030987731135
112,8069,Merged18:139274,Benign,4.662880897521973,-3.0939362049102783,7.756817102432251,0.04753589630126953,0.04753589630126953,0.0061282734494750475
113,8107,Merged06:152242,Benign,4.416208744049072,-3.0872323513031006,7.503441095352173,0.06050539016723633,0.06050539016723633,0.008063685634143905
114,8284,Merged05:105775,Benign,4.096369743347168,-3.108447790145874,7.204817533493042,-0.03463411331176758,0.03463411331176758,0.0048070770912329065
115,8285,Merged34:639197,Benign,4.461156368255615,-3.0920403003692627,7.553196668624878,0.023141860961914062,0.023141860961914062,0.0030638499137779275
116,8321,Merged57:745547,Benign,2.807123899459839,-3.1105635166168213,5.91768741607666,-0.14272594451904297,0.14272594451904297,0.024118533894050824
117,8450,Merged28:147838,Benign,4.467745304107666,-3.1283273696899414,7.596072673797607,0.04308938980102539,0.04308938980102539,0.005672587882111866
118,8536,Merged22:612338,Benign,5.3764777183532715,-3.0499825477600098,8.426460266113281,-0.1846179962158203,0.1846179962158203,0.021909317837556917
119,8567,Merged19:587818,Benign,3.114891529083252,-3.086655616760254,6.201547145843506,-0.2416672706604004,0.2416672706604004,0.03896886776429238
120,57,Merged54:711336,BruteForce,2.4165189266204834,-3.1347317695617676,5.551250696182251,-0.024255752563476562,0.024255752563476562,0.004369421215323227
121,158,Merged60:443500,BruteForce,4.768522262573242,-3.1579737663269043,7.9264960289001465,-0.08898162841796875,0.08898162841796875,0.011225846590162935
122,256,Merged50:93500,BruteForce,2.7412211894989014,-3.1664557456970215,5.907676935195923,0.12030744552612305,0.12030744552612305,0.020364594551433975
123,284,Merged25:288843,BruteForce,1.3585362434387207,-3.1359920501708984,4.494528293609619,-0.02880239486694336,0.02880239486694336,0.006408324296877826
124,307,Merged50:148877,BruteForce,2.620854616165161,-3.142606258392334,5.763460874557495,0.021573543548583984,0.021573543548583984,0.0037431578036417833
125,463,Merged21:39886,BruteForce,1.8244621753692627,-3.1664557456970215,4.990917921066284,-0.008131980895996094,0.008131980895996094,0.0016293557667361393
126,488,Merged30:287721,BruteForce,4.645909309387207,-3.1427783966064453,7.788687705993652,0.015424251556396484,0.015424251556396484,0.001980340224005517
127,579,Merged12:64390,BruteForce,4.358068466186523,-3.1458094120025635,7.503877878189087,0.026452064514160156,0.026452064514160156,0.0035251192708034636
128,707,Merged10:51519,BruteForce,2.9106926918029785,-3.159363269805908,6.070055961608887,0.016234397888183594,0.016234397888183594,0.002674505472578974
129,744,Merged49:582037,BruteForce,3.8830199241638184,-3.1347317695617676,7.017751693725586,-0.14558649063110352,0.14558649063110352,0.02074546050999056
130,745,Merged10:896641,BruteForce,3.708606004714966,-3.1465063095092773,6.855112314224243,0.017134666442871094,0.017134666442871094,0.002499545690493932
131,766,Merged31:642201,BruteForce,2.669914722442627,-3.1714870929718018,5.841401815414429,-0.041834354400634766,0.041834354400634766,0.007161697777790476
132,774,Merged28:323813,BruteForce,4.082873344421387,-3.1358847618103027,7.2187581062316895,0.009521484375,0.009521484375,0.0013189920253430366
133,795,Merged42:199306,BruteForce,2.6378285884857178,-3.166985034942627,5.804813623428345,0.09242820739746094,0.09242820739746094,0.015922683034028662
134,844,Merged18:482599,BruteForce,4.699519157409668,-3.166985034942627,7.866504192352295,0.0459132194519043,0.0459132194519043,0.005836546746716347
135,1037,Merged15:345465,BruteForce,4.530775547027588,-3.1432416439056396,7.6740171909332275,0.0015778541564941406,0.0015778541564941406,0.00020560993248208503
136,1071,Merged05:539181,BruteForce,3.0929808616638184,-3.1451942920684814,6.2381751537323,0.03568553924560547,0.03568553924560547,0.00572050934226411
137,1221,Merged03:628252,BruteForce,2.907806873321533,-3.1515607833862305,6.059367656707764,-0.01648712158203125,0.01648712158203125,0.0027209310469517205
138,1250,Merged08:237098,BruteForce,4.653293132781982,-3.1283583641052246,7.781651496887207,-0.013961315155029297,0.013961315155029297,0.0017941326671612138
139,1315,Merged16:239694,BruteForce,4.531284332275391,-3.1454017162323,7.67668604850769,0.030395984649658203,0.030395984649658203,0.003959519049963888
140,1508,Merged14:138262,BruteForce,3.238323450088501,-3.159363269805908,6.397686719894409,0.047408103942871094,0.047408103942871094,0.007410194656054297
141,1539,Merged15:431623,BruteForce,4.392197132110596,-3.142606258392334,7.53480339050293,-0.014463424682617188,0.014463424682617188,0.0019195490489967236
142,1766,Merged60:564604,BruteForce,4.510631561279297,-3.1515607833862305,7.662192344665527,0.11623096466064453,0.11623096466064453,0.015169413587165474
143,1886,Merged22:218344,BruteForce,4.6191020011901855,-3.1458094120025635,7.764911413192749,0.032192230224609375,0.032192230224609375,0.004145859303676548
144,1930,Merged56:40343,BruteForce,2.992640495300293,-3.1714870929718018,6.164127588272095,0.011250019073486328,0.011250019073486328,0.0018250788797575638
145,2029,Merged27:520187,BruteForce,3.9533851146698,-3.1579737663269043,7.111358880996704,-0.04221153259277344,0.04221153259277344,0.005935789952265383
146,2217,Merged19:259663,BruteForce,3.5735018253326416,-3.166985034942627,6.7404868602752686,0.0015244483947753906,0.0015244483947753906,0.0002261629502995775
147,2267,Merged03:422817,BruteForce,3.7838921546936035,-3.1432416439056396,6.927133798599243,0.032338619232177734,0.032338619232177734,0.004668398239791041
148,2466,Merged22:595262,BruteForce,2.2178614139556885,-3.1515607833862305,5.369422197341919,0.06278228759765625,0.06278228759765625,0.011692559327656525
149,2519,Merged51:130336,BruteForce,3.8368513584136963,-3.1274027824401855,6.964254140853882,0.029520511627197266,0.029520511627197266,0.004238861912580602
150,2723,Merged60:7485,BruteForce,3.734776020050049,-3.1432416439056396,6.8780176639556885,0.06929302215576172,0.06929302215576172,0.010074562983298575
151,2798,Merged40:105758,BruteForce,1.542980432510376,-3.1432416439056396,4.686222076416016,0.07220697402954102,0.07220697402954102,0.01540835514239315
152,2949,Merged06:354094,BruteForce,3.464731216430664,-3.1474313735961914,6.6121625900268555,-0.02201557159423828,0.02201557159423828,0.0033295569028269864
153,2987,Merged41:613444,BruteForce,4.163157939910889,-3.1454017162323,7.3085596561431885,0.09846067428588867,0.09846067428588867,0.013471966970007262
154,3270,Merged24:424861,BruteForce,3.1663992404937744,-3.1474313735961914,6.313830614089966,-0.049942970275878906,0.049942970275878906,0.007910090296756775
155,3280,Merged23:88263,BruteForce,4.9353132247924805,-3.1271870136260986,8.062500238418579,-0.010900497436523438,0.010900497436523438,0.0013519996420690362
156,3324,Merged08:668702,BruteForce,2.1387779712677,-3.166985034942627,5.305763006210327,-0.12198257446289062,0.12198257446289062,0.022990581056883164
157,3335,Merged18:512686,BruteForce,3.8477542400360107,-3.159363269805908,7.007117509841919,-0.0440673828125,0.0440673828125,0.006288945882612173
158,3476,Merged02:149929,BruteForce,4.786828994750977,-3.1389529705047607,7.925781965255737,0.033507347106933594,0.033507347106933594,0.004227639273174534
159,3483,Merged04:411662,BruteForce,2.9159553050994873,-3.1432416439056396,6.059196949005127,0.0070953369140625,0.0070953369140625,0.0011710028529816148
160,3514,Merged21:600929,BruteForce,4.662111759185791,-3.1579737663269043,7.820085525512695,-0.04168987274169922,0.04168987274169922,0.005331127467300426
161,3696,Merged17:38594,BruteForce,4.208193778991699,-3.1454017162323,7.353595495223999,-0.016635417938232422,0.016635417938232422,0.0022622155310333247
162,3812,Merged36:306072,BruteForce,4.019313812255859,-3.1454017162323,7.164715528488159,-0.06264781951904297,0.06264781951904297,0.008743936764822595
163,3835,Merged15:405656,BruteForce,3.1871531009674072,-3.1358847618103027,6.32303786277771,0.10716915130615234,0.10716915130615234,0.016948997243403024
164,3921,Merged26:171842,BruteForce,3.656914234161377,-3.1465063095092773,6.803420543670654,0.009637832641601562,0.009637832641601562,0.0014166157419987528
165,4064,Merged35:330538,BruteForce,4.6021904945373535,-3.172358751296997,7.774549245834351,0.005201816558837891,0.005201816558837891,0.0006690827203422828
166,4125,Merged31:150961,BruteForce,4.913058757781982,-3.1292734146118164,8.042332172393799,-0.011522293090820312,0.011522293090820312,0.0014327054446186477
167,4141,Merged16:242327,BruteForce,4.26873779296875,-3.1432416439056396,7.41197943687439,0.020421981811523438,0.020421981811523438,0.002755266927741954
168,4208,Merged09:620578,BruteForce,3.278968334197998,-3.142606258392334,6.421574592590332,-0.010001659393310547,0.010001659393310547,0.0015575088709319316
169,4234,Merged25:16146,BruteForce,4.380077838897705,-3.1714870929718018,7.551564931869507,0.006701469421386719,0.006701469421386719,0.0008874279016134562
170,4281,Merged55:100172,BruteForce,3.6898608207702637,-3.172358751296997,6.862219572067261,0.022893428802490234,0.022893428802490234,0.003336155097059002
171,4282,Merged29:579013,BruteForce,3.340528726577759,-3.159363269805908,6.499891996383667,-0.003734111785888672,0.003734111785888672,0.0005744882819539483
172,4565,Merged62:88340,BruteForce,2.3742117881774902,-3.1454017162323,5.51961350440979,0.030535221099853516,0.030535221099853516,0.00553213029779313
173,4724,Merged57:68338,BruteForce,4.297837257385254,-3.1358940601348877,7.433731317520142,-0.02518749237060547,0.02518749237060547,0.0033882704788162697
174,4884,Merged16:739562,BruteForce,1.7963778972625732,-3.1458094120025635,4.942187309265137,0.03303050994873047,0.03303050994873047,0.006683378812212975
175,4989,Merged46:411225,BruteForce,4.75437593460083,-3.159363269805908,7.913739204406738,0.0469975471496582,0.0469975471496582,0.0059387283224455745
176,5047,Merged34:733771,BruteForce,3.154982328414917,-3.1408591270446777,6.295841455459595,-0.021714210510253906,0.021714210510253906,0.0034489767037293945
177,5092,Merged18:391995,BruteForce,4.481048107147217,-3.172358751296997,7.653406858444214,0.04713916778564453,0.04713916778564453,0.006159239755251558
178,5119,Merged02:136683,BruteForce,4.425292015075684,-3.172358751296997,7.597650766372681,-0.0011391639709472656,0.0011391639709472656,0.00014993634295343278
179,5186,Merged40:288398,BruteForce,4.001123905181885,-3.1292734146118164,7.130397319793701,-0.007962226867675781,0.007962226867675781,0.0011166596348807876
180,5202,Merged11:520091,BruteForce,4.4710540771484375,-3.1664557456970215,7.637509822845459,-0.014210224151611328,0.014210224151611328,0.0018605834206727233
181,5226,Merged10:599,BruteForce,4.022541046142578,-3.1432416439056396,7.165782690048218,-0.09115791320800781,0.09115791320800781,0.012721277933059176
182,5293,Merged12:334929,BruteForce,3.03659987449646,-3.172358751296997,6.208958625793457,0.13991260528564453,0.13991260528564453,0.02253398898559495
183,5300,Merged39:299456,BruteForce,2.9799537658691406,-3.1432416439056396,6.12319540977478,0.0312657356262207,0.0312657356262207,0.00510611429717065
184,5303,Merged45:301537,BruteForce,2.213418960571289,-3.172358751296997,5.385777711868286,-0.06892538070678711,0.06892538070678711,0.012797665331582615
185,5326,Merged55:288840,BruteForce,4.659436225891113,-3.1292734146118164,7.78870964050293,0.0009741783142089844,0.0009741783142089844,0.0001250757004912665
186,5588,Merged27:389404,BruteForce,4.483753681182861,-3.172358751296997,7.656112432479858,-0.0028944015502929688,0.0028944015502929688,0.00037805107694264303
187,5747,Merged40:416575,BruteForce,2.88497257232666,-3.1358847618103027,6.020857334136963,-0.1463618278503418,0.1463618278503418,0.024309134019918025
188,5965,Merged61:445390,BruteForce,3.456890821456909,-3.142606258392334,6.599497079849243,0.02838134765625,0.02838134765625,0.004300531890969233
189,6052,Merged24:252066,BruteForce,4.2517476081848145,-3.1451942920684814,7.396941900253296,-0.0075588226318359375,0.0075588226318359375,0.001021884818586597
190,6171,Merged58:209768,BruteForce,3.650448799133301,-3.1358847618103027,6.7863335609436035,0.012972354888916016,0.012972354888916016,0.0019115410069988187
191,6352,Merged38:136508,BruteForce,4.628175258636475,-3.166985034942627,7.795160293579102,0.03046560287475586,0.03046560287475586,0.003908271507880406
192,6655,Merged25:134201,BruteForce,3.161501169204712,-3.1451942920684814,6.306695461273193,0.037485599517822266,0.037485599517822266,0.005943778282621354
193,6685,Merged04:174907,BruteForce,4.653928279876709,-3.1664557456970215,7.8203840255737305,-0.01528787612915039,0.01528787612915039,0.0019548753717409445
