cohort_order,row,SampleID,true_category,input_target_logit,baseline_target_logit,logit_difference,convergence_delta,absolute_delta,relative_delta
86,3835,Merged15:405656,BruteForce,2.605947494506836,-2.888089418411255,5.494036912918091,-0.12023639678955078,0.12023639678955078,0.021884890599631716
87,3921,Merged26:171842,BruteForce,4.5101704597473145,-2.8815205097198486,7.391690969467163,0.004670143127441406,0.004670143127441406,0.0006318098452346497
88,4114,Merged63:126899,BruteForce,2.222891330718994,-2.867544174194336,5.09043550491333,0.06797027587890625,0.06797027587890625,0.013352546322078098
89,4125,Merged31:150961,BruteForce,4.104348182678223,-2.9130449295043945,7.017393112182617,0.2129230499267578,0.2129230499267578,0.030342186410664464
90,4141,Merged16:242327,BruteForce,4.765303611755371,-2.8747644424438477,7.640068054199219,-0.09003543853759766,0.09003543853759766,0.011784638291030847
91,4234,Merged25:16146,BruteForce,4.271204471588135,-2.8849434852600098,7.1561479568481445,0.01870107650756836,0.01870107650756836,0.0026132881293590617
92,4281,Merged55:100172,BruteForce,4.1353654861450195,-2.8962559700012207,7.03162145614624,-0.019642353057861328,0.019642353057861328,0.002793431526478466
93,4282,Merged29:579013,BruteForce,3.219679117202759,-2.893155813217163,6.112834930419922,-0.027842998504638672,0.027842998504638672,0.0045548422003153935
94,4884,Merged16:739562,BruteForce,4.202575206756592,-2.8830783367156982,7.08565354347229,-0.14331340789794922,0.14331340789794922,0.020225855952268192
95,4989,Merged46:411225,BruteForce,4.917924880981445,-2.893155813217163,7.811080694198608,0.06090974807739258,0.06090974807739258,0.00779786440084162
96,5092,Merged18:391995,BruteForce,4.8967976570129395,-2.8962559700012207,7.79305362701416,-0.0054874420166015625,0.0054874420166015625,0.0007041452913373609
97,5186,Merged40:288398,BruteForce,4.804558753967285,-2.9130449295043945,7.71760368347168,-0.02617645263671875,0.02617645263671875,0.0033917850294359194
98,5202,Merged11:520091,BruteForce,4.869380950927734,-2.891322612762451,7.7607035636901855,-0.11394548416137695,0.11394548416137695,0.014682365229679807
99,5293,Merged12:334929,BruteForce,4.798852443695068,-2.8962559700012207,7.695108413696289,0.08259105682373047,0.08259105682373047,0.010732929594172989
100,5300,Merged39:299456,BruteForce,4.50211763381958,-2.8747644424438477,7.376882076263428,0.14497661590576172,0.14497661590576172,0.019652830885321125
101,5303,Merged45:301537,BruteForce,2.8506150245666504,-2.8962559700012207,5.746870994567871,0.04361534118652344,0.04361534118652344,0.007589406692398363
102,5326,Merged55:288840,BruteForce,4.936821937561035,-2.9130449295043945,7.84986686706543,-0.005958080291748047,0.005958080291748047,0.0007590039923792233
103,5588,Merged27:389404,BruteForce,4.821803092956543,-2.8962559700012207,7.718059062957764,-0.0414276123046875,0.0414276123046875,0.005367620533446831
104,5747,Merged40:416575,BruteForce,2.448040723800659,-2.888089418411255,5.336130142211914,-0.14209985733032227,0.14209985733032227,0.02662975855971525
105,6352,Merged38:136508,BruteForce,4.552802562713623,-2.907895565032959,7.460698127746582,-0.07923555374145508,0.07923555374145508,0.01062039401470694
106,6655,Merged25:134201,BruteForce,3.8411171436309814,-2.867544174194336,6.708661317825317,-0.0026912689208984375,0.0026912689208984375,0.00040116333101323414
107,6685,Merged04:174907,BruteForce,4.91244649887085,-2.891322612762451,7.803769111633301,0.04194211959838867,0.04194211959838867,0.005374597710209591
108,6968,Merged54:670953,BruteForce,3.7795612812042236,-2.879587173461914,6.659148454666138,-0.03823661804199219,0.03823661804199219,0.005741968106327375
109,7031,Merged10:827740,BruteForce,2.076836347579956,-2.854452133178711,4.931288480758667,0.0583186149597168,0.0583186149597168,0.011826242814077795
110,7099,Merged10:93274,BruteForce,3.874572515487671,-2.907895565032959,6.78246808052063,0.05543327331542969,0.05543327331542969,0.008173023839896135
111,7113,Merged35:64938,BruteForce,4.9283528327941895,-2.907895565032959,7.836248397827148,0.1603865623474121,0.1603865623474121,0.020467263696220303
112,7378,Merged31:436943,BruteForce,4.667238712310791,-2.8800110816955566,7.547249794006348,0.0683450698852539,0.0683450698852539,0.009055625790937804
113,7442,Merged59:242249,BruteForce,4.883493900299072,-2.8542754650115967,7.737769365310669,-0.05052614212036133,0.05052614212036133,0.006529807200880912
114,7552,Merged21:598094,BruteForce,2.294829845428467,-2.9013257026672363,5.196155548095703,0.24159526824951172,0.24159526824951172,0.04649500308705193
115,7597,Merged48:111407,BruteForce,3.522524118423462,-2.890516519546509,6.413040637969971,-0.13378095626831055,0.13378095626831055,0.020860768521600778
116,7805,Merged14:677786,BruteForce,4.886907577514648,-2.8815205097198486,7.768428087234497,0.3453798294067383,0.3453798294067383,0.044459422875302815
117,8070,Merged19:5209,BruteForce,4.780334949493408,-2.8962559700012207,7.676590919494629,0.0452880859375,0.0452880859375,0.005899504925095245
118,8189,Merged32:70449,BruteForce,2.5585925579071045,-2.8800110816955566,5.438603639602661,0.007145881652832031,0.007145881652832031,0.0013139184478893377
119,8400,Merged49:39345,BruteForce,4.3281474113464355,-2.864654064178467,7.192801475524902,0.1467132568359375,0.1467132568359375,0.02039723428140785
120,40,Merged16:208040,DDoS,7.066076755523682,2.201305866241455,4.864770889282227,-0.01302957534790039,0.01302957534790039,0.002678353337586026
121,124,Merged26:567226,DDoS,4.637993335723877,2.2095634937286377,2.4284298419952393,0.025775909423828125,0.025775909423828125,0.010614228576045746
122,333,Merged21:374698,DDoS,7.507518291473389,2.203956365585327,5.3035619258880615,0.005894184112548828,0.005894184112548828,0.0011113633054377638
123,477,Merged08:480319,DDoS,7.515392303466797,2.224118232727051,5.291274070739746,-0.16121912002563477,0.16121912002563477,0.030468865885659092
124,677,Merged36:546810,DDoS,4.598089694976807,2.2095634937286377,2.388526201248169,-0.02934861183166504,0.02934861183166504,0.012287330914070934
125,1300,Merged50:324089,DDoS,7.3762898445129395,2.226552963256836,5.1497368812561035,-0.0038232803344726562,0.0038232803344726562,0.0007424224620851108
126,1393,Merged55:314292,DDoS,7.4310102462768555,2.2186243534088135,5.212385892868042,-0.028522968292236328,0.028522968292236328,0.005472152077470605
127,1489,Merged53:885312,DDoS,7.330881118774414,2.2095634937286377,5.121317625045776,0.026367664337158203,0.026367664337158203,0.005148609453201512
128,1736,Merged29:305544,DDoS,7.492654800415039,2.2095634937286377,5.283091306686401,-0.013373374938964844,0.013373374938964844,0.002531354118759824
129,1769,Merged17:497473,DDoS,7.657125473022461,2.2186243534088135,5.4385011196136475,-0.05724525451660156,0.05724525451660156,0.010525924929968256
130,1900,Merged01:486656,DDoS,4.976718902587891,2.22959303855896,2.7471258640289307,-0.01563572883605957,0.01563572883605957,0.005691668168828724
131,1964,Merged12:779130,DDoS,7.519894123077393,2.2095634937286377,5.310330629348755,-0.09134960174560547,0.09134960174560547,0.017202243724852278
132,2512,Merged21:376552,DDoS,6.526225566864014,2.211141347885132,4.315084218978882,-0.005677223205566406,0.005677223205566406,0.0013156691544040965
133,2975,Merged55:41029,DDoS,7.52374267578125,2.2095634937286377,5.314179182052612,-0.05768394470214844,0.05768394470214844,0.01085472332151734
134,3031,Merged41:286029,DDoS,4.580399036407471,2.2095634937286377,2.370835542678833,-0.003643512725830078,0.003643512725830078,0.001536805341509784
135,3061,Merged21:341290,DDoS,7.555217266082764,2.2186243534088135,5.33659291267395,-0.034171104431152344,0.034171104431152344,0.006403168649045518
136,3168,Merged01:2162,DDoS,6.465481758117676,2.205538511276245,4.259943246841431,-0.044381141662597656,0.044381141662597656,0.010418247166908716
137,3465,Merged35:748152,DDoS,7.465333461761475,2.2095634937286377,5.255769968032837,0.018770694732666016,0.018770694732666016,0.003571445258608156
138,3469,Merged24:387546,DDoS,5.23414421081543,2.2186243534088135,3.015519857406616,-0.010483503341674805,0.010483503341674805,0.003476516102497413
139,3484,Merged56:418870,DDoS,7.478997230529785,2.2186243534088135,5.260372877120972,-0.0033016204833984375,0.0033016204833984375,0.0006276400096575342
140,3675,Merged55:631743,DDoS,7.034002304077148,2.2199249267578125,4.814077377319336,0.0003495216369628906,0.0003495216369628906,7.26040754163195e-05
141,3753,Merged04:333633,DDoS,7.4912824630737305,2.224118232727051,5.26716423034668,0.03514385223388672,0.03514385223388672,0.006672252980343008
142,3786,Merged31:203969,DDoS,7.193603515625,2.2246158123016357,4.968987703323364,0.1895132064819336,0.1895132064819336,0.03813919812181929
143,3791,Merged10:842389,DDoS,4.927739143371582,2.224118232727051,2.7036209106445312,-0.014067649841308594,0.014067649841308594,0.00520326270074414
144,3809,Merged38:361940,DDoS,7.207170486450195,2.2199249267578125,4.987245559692383,-0.0004496574401855469,0.0004496574401855469,9.01614798797439e-05
145,3843,Merged09:647957,DDoS,7.569530010223389,2.2186243534088135,5.350905656814575,-0.0015597343444824219,0.0015597343444824219,0.00029148978593858085
146,4122,Merged50:405580,DDoS,7.404906272888184,2.2095634937286377,5.195342779159546,0.003010272979736328,0.003010272979736328,0.0005794175875770226
147,4470,Merged32:30550,DDoS,4.604954242706299,2.2186243534088135,2.3863298892974854,-0.009694814682006836,0.009694814682006836,0.004062646462036691
148,4536,Merged05:72169,DDoS,4.647923469543457,2.2095634937286377,2.4383599758148193,-0.01630401611328125,0.01630401611328125,0.006686468066649178
149,4721,Merged19:362115,DDoS,7.500382900238037,2.2186243534088135,5.281758546829224,-0.0032148361206054688,0.0032148361206054688,0.0006086677556541122
150,4878,Merged20:106163,DDoS,7.5935750007629395,2.2186243534088135,5.374950647354126,-0.011021614074707031,0.011021614074707031,0.0020505516790433292
151,5168,Merged12:578084,DDoS,4.821230411529541,2.2095634937286377,2.6116669178009033,0.011719703674316406,0.011719703674316406,0.00448744194538587
152,5182,Merged18:606864,DDoS,7.457984447479248,2.2095634937286377,5.24842095375061,0.0029745101928710938,0.0029745101928710938,0.0005667438300171899
153,5284,Merged50:364401,DDoS,5.8881025314331055,2.22959303855896,3.6585094928741455,0.00991964340209961,0.00991964340209961,0.002711389275173558
154,5399,Merged63:284813,DDoS,7.302365303039551,2.1996994018554688,5.102665901184082,0.003303050994873047,0.003303050994873047,0.0006473186876896189
155,5591,Merged53:780052,DDoS,7.572717189788818,2.224118232727051,5.348598957061768,0.018301010131835938,0.018301010131835938,0.0034216456082715027
156,5665,Merged39:145270,DDoS,5.487981796264648,2.2095634937286377,3.2784183025360107,0.02260756492614746,0.02260756492614746,0.006895875644867967
157,5723,Merged26:348604,DDoS,4.943833827972412,2.2095634937286377,2.7342703342437744,-0.0005807876586914062,0.0005807876586914062,0.00021241047434764217
158,5831,Merged22:732411,DDoS,4.862762928009033,2.203956365585327,2.658806562423706,0.024640560150146484,0.024640560150146484,0.009267526452802466
159,5870,Merged61:175478,DDoS,7.440993309020996,2.2095634937286377,5.231429815292358,0.018874168395996094,0.018874168395996094,0.003607841271390795
160,6065,Merged56:132833,DDoS,4.276485919952393,2.2186243534088135,2.057861566543579,-0.0031163692474365234,0.0031163692474365234,0.0015143726371598613
161,6106,Merged47:520225,DDoS,7.482673168182373,2.2186243534088135,5.26404881477356,-0.005676746368408203,0.005676746368408203,0.0010783992641702727
162,6247,Merged09:630913,DDoS,7.521470546722412,2.2186243534088135,5.302846193313599,0.00457763671875,0.00457763671875,0.0008632414654081385
163,6471,Merged55:629448,DDoS,5.2616472244262695,2.2313737869262695,3.0302734375,0.013374567031860352,0.013374567031860352,0.004413650222566871
164,6705,Merged57:398852,DDoS,4.8233513832092285,2.2186243534088135,2.604727029800415,-0.014929533004760742,0.014929533004760742,0.005731707328235736
165,6729,Merged57:271373,DDoS,4.848142147064209,2.2134413719177246,2.6347007751464844,-0.015167951583862305,0.015167951583862305,0.0057569921134664696
166,6771,Merged56:446445,DDoS,7.399528503417969,2.2186243534088135,5.180904150009155,-0.01174020767211914,0.01174020767211914,0.002266053826164376
167,6877,Merged53:120904,DDoS,7.4659552574157715,2.2095634937286377,5.256391763687134,-0.0037994384765625,0.0037994384765625,0.0007228225458403345
168,7205,Merged16:460728,DDoS,7.5457282066345215,2.2186243534088135,5.327103853225708,-0.07389354705810547,0.07389354705810547,0.013871242065866783
169,7277,Merged09:334548,DDoS,7.473786354064941,2.2095634937286377,5.264222860336304,0.015170574188232422,0.015170574188232422,0.0028818259771136007
170,7341,Merged12:21940,DDoS,7.632877826690674,2.2095634937286377,5.423314332962036,-0.036679744720458984,0.036679744720458984,0.006763344786697199
171,7475,Merged08:120384,DDoS,4.379952430725098,2.2186243534088135,2.161328077316284,-0.0006556510925292969,0.0006556510925292969,0.00030335565405850706
172,7501,Merged03:454460,DDoS,7.432844638824463,2.2095634937286377,5.223281145095825,-0.005757331848144531,0.005757331848144531,0.001102244295915438
173,7551,Merged26:109100,DDoS,5.660125255584717,2.224118232727051,3.436007022857666,0.021264076232910156,0.021264076232910156,0.006188600922947242
174,7626,Merged21:305207,DDoS,7.738467693328857,2.2246158123016357,5.513851881027222,0.0037889480590820312,0.0037889480590820312,0.0006871689956198381
175,7947,Merged45:556279,DDoS,7.4535932540893555,2.2095634937286377,5.244029760360718,0.018007755279541016,0.018007755279541016,0.0034339536773151966
176,8006,Merged60:564528,DDoS,7.658539295196533,2.224118232727051,5.434421062469482,-0.062229156494140625,0.062229156494140625,0.011450926562150259
177,8239,Merged27:545555,DDoS,5.583414077758789,2.2095634937286377,3.3738505840301514,0.0150604248046875,0.0150604248046875,0.004463868339627961
178,8435,Merged53:457782,DDoS,7.639673233032227,2.2186243534088135,5.421048879623413,-1.1322917938232422,1.1322917938232422,0.20886950458596487
179,8563,Merged62:452857,DDoS,7.5947957038879395,2.224118232727051,5.370677471160889,-0.10247993469238281,0.10247993469238281,0.019081379442849218
180,27,Merged50:244296,DoS,4.643488883972168,1.5491406917572021,3.094348192214966,0.0008440017700195312,0.0008440017700195312,0.00027275591419961896
181,58,Merged29:535569,DoS,4.631528377532959,1.525481104850769,3.10604727268219,0.03861188888549805,0.03861188888549805,0.01243119807772765
182,196,Merged03:462446,DoS,4.750903606414795,1.522268295288086,3.228635311126709,0.0074694156646728516,0.0074694156646728516,0.002313490049164525
183,218,Merged20:680205,DoS,4.396982669830322,1.5491406917572021,2.84784197807312,0.01689004898071289,0.01689004898071289,0.005930823799479519
184,1270,Merged58:147310,DoS,4.784465789794922,1.526951551437378,3.257514238357544,0.00016498565673828125,0.00016498565673828125,5.064771622348085e-05
185,1440,Merged61:642876,DoS,4.384509563446045,1.5382535457611084,2.8462560176849365,0.017659664154052734,0.017659664154052734,0.0062045241342753845
186,1499,Merged33:238253,DoS,4.661842346191406,1.5024467706680298,3.1593955755233765,-0.0043163299560546875,0.0043163299560546875,0.0013661885170360968
187,1723,Merged41:345883,DoS,4.3758931159973145,1.532304048538208,2.8435890674591064,-0.03817319869995117,0.03817319869995117,0.013424302103559884
188,1804,Merged48:598820,DoS,5.015207767486572,1.503334403038025,3.5118733644485474,-0.013669013977050781,0.013669013977050781,0.0038922286080771483
189,2234,Merged17:88305,DoS,5.565260887145996,1.525481104850769,4.039779782295227,0.005588054656982422,0.005588054656982422,0.0013832572462173997
190,2310,Merged16:473446,DoS,4.724437236785889,1.5491406917572021,3.1752965450286865,0.011437416076660156,0.011437416076660156,0.0036019993454050217
191,2318,Merged01:477519,DoS,4.492930889129639,1.5382535457611084,2.9546773433685303,0.013880491256713867,0.013880491256713867,0.004697802718752761
192,2435,Merged29:536927,DoS,5.4156341552734375,1.525481104850769,3.8901530504226685,0.018166303634643555,0.018166303634643555,0.004669817202351401
193,2752,Merged35:81002,DoS,4.5868239402771,1.5388658046722412,3.0479581356048584,0.018228530883789062,0.018228530883789062,0.005980571278473831
